BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YSLP,YINCR,YWCM,YearsPerCompany,TenureGroup
Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,3,Healthcare Representative,4,Divorced,0,No,11,3,4,0,2,0.1,0.7,0.6,10,TG2
Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,Research Scientist,4,Single,1,No,13,3,3,4,3,0.888888889,0.888888889,0.888888889,4.5,TG2
Travel_Frequently,Sales,1,3,Marketing,3,Female,3,Sales Executive,1,Divorced,0,No,17,3,4,2,3,0.1,0.3,0.7,10,TG2
Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,3,Research Scientist,3,Single,1,Yes,11,3,2,3,3,0.111111111,0.666666667,0.111111111,4.5,TG2
Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,Manager,2,Divorced,1,Yes,11,3,2,2,3,0,0.272727273,0.303030303,16.5,TG3
Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,Sales Executive,1,Divorced,3,No,15,3,4,3,3,0.090909091,0.636363636,0.636363636,2.75,TG1
Travel_Rarely,Sales,15,2,Medical,3,Female,3,Sales Executive,1,Single,1,No,12,3,4,6,4,0.9,0.8,0.6,5,TG2
Travel_Rarely,Research & Development,7,4,Medical,3,Female,2,Manufacturing Director,1,Married,7,Yes,14,3,4,0,2,0.161290323,0.290322581,0.290322581,3.875,TG2
Travel_Frequently,Sales,7,3,Marketing,1,Female,4,Sales Executive,1,Married,2,No,16,3,4,2,2,0.352941176,0.411764706,0.764705882,5.666666667,TG3
Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,Manufacturing Director,4,Single,1,No,11,3,3,2,3,0,0.818181818,0.727272727,5.5,TG2
Travel_Rarely,Research & Development,1,3,Medical,4,Female,2,Laboratory Technician,4,Married,0,No,12,3,2,0,3,0,0.7,0,10,TG2
Travel_Rarely,Sales,13,4,Marketing,1,Male,4,Sales Executive,3,Single,6,Yes,17,3,3,2,2,0.125,0.291666667,0.333333333,3.428571429,TG3
Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,Manufacturing Director,2,Married,4,Yes,12,3,1,0,3,0.454545455,0.484848485,0.272727273,6.6,TG3
Travel_Rarely,Research & Development,2,1,Medical,2,Female,4,Healthcare Representative,3,Divorced,5,No,20,4,2,0,3,0.733333333,0.733333333,0.533333333,2.5,TG3
Travel_Rarely,Research & Development,29,3,Medical,2,Male,3,Laboratory Technician,3,Married,4,No,13,3,1,1,3,0.7,0.7,0.7,2,TG2
Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,Sales Representative,4,Single,7,No,14,3,3,3,4,0,0,0,0.375,TG1
Travel_Frequently,Sales,18,4,Marketing,4,Female,3,Sales Executive,3,Married,0,Yes,18,3,3,0,2,0.6,0.4,0.4,5,TG1
Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,3,Healthcare Representative,4,Single,1,No,11,3,4,2,4,0.285714286,0.785714286,0.785714286,7,TG3
Travel_Rarely,Research & Development,22,4,Medical,4,Male,3,Manufacturing Director,3,Married,1,Yes,15,3,4,3,2,0.6,0.2,0.7,5,TG2
Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,Research Scientist,3,Single,1,Yes,14,3,1,3,1,0.05,0.35,0.4,10,TG3
Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,3,Research Scientist,3,Single,1,Yes,13,3,4,2,3,0.875,0.25,0.875,4,TG2
Travel_Rarely,Human Resources,10,3,Human Resources,3,Female,3,Manager,1,Married,0,No,14,3,3,5,3,0,0.333333333,0.428571429,21,TG3
Travel_Rarely,Research & Development,7,3,Other,3,Male,4,Laboratory Technician,1,Single,0,No,12,3,4,2,3,0,0.875,0.875,8,TG1
Travel_Rarely,Human Resources,17,3,Other,2,Male,2,Human Resources,1,Single,1,No,13,3,1,3,2,0,0.9,0.9,5,TG2
Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,Laboratory Technician,1,Single,3,No,20,4,1,2,3,0.05,0.15,0.15,5,TG1
Travel_Frequently,Research & Development,14,1,Other,3,Female,3,Healthcare Representative,4,Single,0,Yes,12,3,1,1,3,0.777777778,0.777777778,0.777777778,9,TG2
Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,Research Director,4,Single,6,No,19,3,4,3,2,0.413793103,0.24137931,0.24137931,4.142857143,TG3
Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,Research Director,1,Married,3,Yes,21,4,3,3,3,0.03125,0.25,0.15625,8,TG2
Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,Research Director,4,Divorced,2,No,13,3,4,4,4,0,0.225806452,0,10.33333333,TG1
Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,Sales Representative,3,Single,1,No,12,3,2,3,3,0,0,0,0.5,TG1
Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,2,Research Scientist,2,Single,1,No,12,3,3,3,4,0,0,0,0.5,TG1
Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,2,Laboratory Technician,4,Single,1,No,16,3,3,2,2,0.1,0.4,0.8,5,TG2
Travel_Rarely,Sales,9,2,Life Sciences,1,Male,2,Sales Representative,1,Married,3,No,12,3,1,2,3,0.333333333,0.333333333,0.333333333,1.5,TG1
Travel_Rarely,Research & Development,2,4,Medical,1,Female,3,Research Director,3,Married,3,No,19,3,2,2,4,0.192307692,0.653846154,0.230769231,6.5,TG3
Non-Travel,Research & Development,9,4,Other,3,Male,3,Laboratory Technician,3,Divorced,3,No,11,3,3,2,4,0,0.636363636,0.636363636,2.75,TG2
Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,Sales Executive,4,Divorced,1,No,18,3,1,5,3,0.692307692,0.538461538,0.692307692,6.5,TG3
Travel_Rarely,Sales,9,3,Marketing,1,Male,3,Sales Executive,4,Divorced,4,No,11,3,1,1,4,0.142857143,0.25,0.107142857,5.6,TG1
Non-Travel,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,1,Single,2,Yes,23,4,2,2,4,0,0,0,3.666666667,TG1
Travel_Frequently,Research & Development,1,5,Life Sciences,3,Female,4,Manufacturing Director,2,Single,1,No,11,3,1,2,3,0.4,0.8,0.7,5,TG2
Travel_Rarely,Research & Development,20,3,Medical,2,Male,1,Healthcare Representative,1,Divorced,2,Yes,18,3,2,2,3,0,0.291666667,0.291666667,8,TG1
Travel_Frequently,Research & Development,2,3,Life Sciences,2,Male,3,Laboratory Technician,4,Married,6,Yes,13,3,3,2,1,0.285714286,0.285714286,0.285714286,1,TG1
Travel_Rarely,Human Resources,9,4,Technical Degree,1,Female,3,Human Resources,3,Married,1,No,15,3,4,0,3,1,1,1,1,TG1
Non-Travel,Research & Development,8,1,Medical,4,Male,2,Research Director,2,Divorced,2,No,11,3,3,5,3,0.25,0.5,0.5,5.333333333,TG2
Travel_Rarely,Research & Development,2,3,Medical,4,Male,4,Research Director,2,Single,4,No,12,3,2,2,2,0.228571429,0.228571429,0.228571429,7,TG2
Travel_Rarely,Sales,3,3,Other,4,Male,1,Sales Executive,1,Single,3,No,18,3,4,2,3,0.2,0.6,0.8,3.75,TG3
Travel_Frequently,Research & Development,9,2,Medical,1,Female,3,Laboratory Technician,4,Single,1,No,13,3,3,3,3,0.416666667,0.75,0.666666667,6,TG3
Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,4,Research Scientist,3,Married,0,No,24,4,1,2,2,0.153846154,0.692307692,0.615384615,13,TG3
Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,Healthcare Representative,2,Divorced,3,No,14,3,2,3,3,0,0.24137931,0.24137931,7.25,TG2
Travel_Frequently,Research & Development,15,3,Medical,2,Male,3,Research Director,1,Divorced,7,No,14,3,4,3,2,0.375,0.5,0.5625,2,TG3
Travel_Frequently,Sales,1,3,Technical Degree,1,Male,3,Sales Representative,3,Married,3,No,15,3,4,3,4,0.2,0.4,0.4,1.25,TG1
Travel_Frequently,Sales,13,3,Technical Degree,1,Female,3,Sales Executive,2,Single,5,No,11,3,1,4,1,0,0.428571429,0,1.166666667,TG1
Travel_Rarely,Sales,24,4,Medical,1,Female,2,Sales Executive,2,Single,0,Yes,23,4,3,2,4,0.625,0.5625,0.625,16,TG3
Travel_Frequently,Research & Development,9,3,Medical,2,Male,3,Laboratory Technician,1,Single,2,Yes,11,3,3,2,2,0,0,0,1.333333333,TG1
Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,Sales Executive,3,Divorced,1,No,14,3,3,3,3,0,0.7,0.4,5,TG2
Travel_Frequently,Research & Development,2,2,Medical,3,Male,2,Laboratory Technician,1,Single,7,No,11,3,3,2,2,0,0,0,1,TG1
Travel_Rarely,Research & Development,29,1,Life Sciences,3,Male,1,Manufacturing Director,2,Married,1,No,14,3,2,2,2,0.125,0.75,0.875,4,TG2
Travel_Frequently,Research & Development,11,4,Medical,2,Female,3,Manager,4,Divorced,3,No,20,4,1,2,3,0.038461538,0.346153846,0.461538462,6.5,TG3
Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,2,Research Scientist,1,Single,6,No,13,3,3,2,1,0,0.636363636,0.636363636,1.571428571,TG2
Travel_Rarely,Research & Development,28,3,Life Sciences,4,Male,3,Research Director,1,Married,3,No,13,3,3,1,4,0.583333333,0.25,0.708333333,6,TG3
Travel_Rarely,Sales,3,3,Life Sciences,3,Female,3,Manager,2,Married,8,No,12,3,4,2,4,0.217391304,0.52173913,0.043478261,2.555555556,TG3
Travel_Rarely,Research & Development,16,3,Life Sciences,4,Female,2,Healthcare Representative,2,Single,1,No,19,3,4,3,1,0.272727273,0.727272727,0.272727273,5.5,TG3
Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,3,Laboratory Technician,1,Single,3,No,14,3,2,3,1,0.066666667,0.266666667,0,3.75,TG1
Travel_Rarely,Sales,1,3,Technical Degree,4,Male,2,Sales Executive,3,Married,1,Yes,14,3,4,3,3,0.8,0.9,0.6,5,TG2
Travel_Frequently,Research & Development,3,3,Life Sciences,4,Female,3,Research Scientist,3,Single,1,No,12,3,1,2,1,1,0.285714286,1,3.5,TG1
Travel_Frequently,Research & Development,22,5,Medical,3,Male,1,Research Director,4,Single,1,Yes,13,3,4,2,3,0.40625,0.1875,0.28125,16,TG3
Travel_Rarely,Sales,7,2,Technical Degree,2,Male,3,Sales Representative,3,Married,0,Yes,25,4,2,4,3,0.416666667,0.833333333,0.583333333,12,TG3
Travel_Rarely,Research & Development,13,3,Medical,1,Male,3,Research Scientist,4,Married,1,No,17,3,1,2,3,0.3,0.8,0.7,5,TG2
Travel_Rarely,Research & Development,8,1,Other,3,Female,1,Healthcare Representative,1,Married,3,No,13,3,3,3,3,0,0.777777778,0.777777778,2.25,TG1
Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,3,Healthcare Representative,4,Married,2,Yes,14,3,3,3,1,0.541666667,0.333333333,0.375,8,TG3
Travel_Rarely,Sales,9,2,Medical,1,Male,3,Sales Executive,1,Married,0,No,12,3,4,5,4,0.777777778,0.444444444,0.111111111,9,TG2
Travel_Rarely,Research & Development,28,4,Life Sciences,2,Male,3,Laboratory Technician,3,Married,1,Yes,12,3,2,3,3,0.333333333,0.933333333,0.466666667,7.5,TG3
Travel_Rarely,Human Resources,6,2,Medical,3,Male,3,Manager,4,Single,1,Yes,21,4,4,2,3,0.333333333,0.333333333,0.333333333,10.5,TG3
Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,3,Healthcare Representative,2,Divorced,1,No,12,3,1,4,3,0.7,0.8,0.7,5,TG2
Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,2,Research Scientist,2,Married,3,No,12,3,1,2,3,0.166666667,0.083333333,0.416666667,3,TG1
Travel_Rarely,Sales,16,4,Life Sciences,3,Female,3,Sales Executive,3,Divorced,8,No,14,3,3,2,3,0.388888889,0.388888889,0.388888889,2,TG2
Travel_Rarely,Sales,1,3,Life Sciences,2,Male,2,Sales Executive,1,Married,1,No,11,3,4,4,3,0.6,0.8,0.7,5,TG2
Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,3,Laboratory Technician,1,Divorced,1,Yes,12,3,4,2,3,0,0,0,0.5,TG1
Travel_Rarely,Research & Development,2,5,Technical Degree,3,Female,2,Manufacturing Director,4,Married,0,No,16,3,2,4,3,0.029411765,0.205882353,0.264705882,34,TG3
Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,Manufacturing Director,2,Married,4,No,11,3,1,2,3,0.142857143,0.285714286,0.571428571,1.4,TG1
Travel_Rarely,Research & Development,15,4,Other,3,Female,3,Research Scientist,1,Married,8,No,12,3,4,3,2,0.7,0.2,0.6,1.111111111,TG2
Travel_Rarely,Sales,26,5,Marketing,3,Male,2,Manager,4,Married,1,No,21,4,3,3,3,0.055555556,0.166666667,0.361111111,18,TG3
Travel_Rarely,Sales,14,3,Life Sciences,3,Male,3,Sales Executive,2,Married,0,No,11,3,4,3,3,0.7,0.8,0.7,10,TG2
Travel_Rarely,Research & Development,3,1,Medical,2,Male,3,Laboratory Technician,1,Single,1,Yes,18,3,4,3,3,0.1,0.9,0.5,5,TG2
Travel_Rarely,Sales,6,3,Medical,4,Male,4,Sales Executive,3,Married,2,No,11,3,1,3,3,0.636363636,0.545454545,0.545454545,3.666666667,TG1
Travel_Rarely,Research & Development,28,3,Life Sciences,2,Male,4,Laboratory Technician,3,Married,1,No,17,3,4,3,2,0.6,0.9,0.8,5,TG2
Travel_Frequently,Research & Development,10,4,Technical Degree,4,Male,2,Healthcare Representative,3,Married,1,No,14,3,2,3,2,0.875,0.25,0.875,4,TG2
Travel_Rarely,Sales,1,4,Life Sciences,4,Male,4,Manager,1,Single,1,No,15,3,2,5,1,0,0,0.444444444,13.5,TG3
Travel_Rarely,Research & Development,24,3,Medical,3,Male,3,Laboratory Technician,2,Married,1,Yes,17,3,3,3,3,0,1,0,0.5,TG1
Travel_Frequently,Research & Development,20,5,Medical,2,Male,3,Healthcare Representative,3,Married,2,Yes,15,3,3,3,3,0.375,0.25,0.40625,10.66666667,TG3
Travel_Rarely,Research & Development,7,3,Medical,2,Female,3,Research Director,4,Divorced,0,Yes,14,3,4,4,2,0.043478261,0.304347826,0.434782609,23,TG3
Travel_Rarely,Research & Development,5,5,Medical,3,Female,1,Laboratory Technician,1,Single,1,Yes,14,3,1,3,3,0.1,0.7,0.4,5,TG2
Non-Travel,Sales,26,3,Marketing,1,Male,2,Sales Executive,1,Married,1,No,15,3,1,2,3,0.4,0.7,0.5,5,TG2
Travel_Frequently,Research & Development,10,4,Life Sciences,3,Male,4,Manufacturing Director,4,Divorced,1,No,13,3,1,3,3,0.777777778,0.777777778,0.222222222,4.5,TG2
Travel_Rarely,Research & Development,25,4,Life Sciences,3,Female,3,Laboratory Technician,1,Married,1,No,14,3,4,3,2,0.1,0.6,0.4,5,TG2
Travel_Rarely,Research & Development,10,5,Medical,2,Male,3,Manufacturing Director,1,Married,2,No,13,3,4,3,3,0.7,0.7,0.7,3.333333333,TG1
Travel_Rarely,Research & Development,19,3,Other,4,Male,2,Laboratory Technician,1,Divorced,1,No,11,3,1,3,3,0,1,1,3.5,TG1
Travel_Rarely,Research & Development,18,5,Life Sciences,2,Male,4,Research Scientist,1,Married,1,No,11,3,4,2,3,0.0625,0.9375,0.625,8,TG3
Travel_Rarely,Research & Development,3,2,Medical,3,Male,2,Laboratory Technician,3,Divorced,0,No,15,3,4,3,3,0,0.727272727,0.636363636,11,TG2
Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,Manufacturing Director,3,Married,1,No,13,3,4,2,3,0.777777778,0.833333333,0.666666667,9,TG3
Non-Travel,Research & Development,8,4,Life Sciences,3,Female,3,Healthcare Representative,3,Married,1,No,12,3,4,5,3,0.133333333,0.733333333,0.6,7.5,TG3
Travel_Frequently,Research & Development,4,3,Medical,1,Female,3,Manufacturing Director,3,Single,0,No,13,3,4,2,1,0.3,0.2,0.8,10,TG2
Travel_Rarely,Research & Development,2,2,Other,4,Female,2,Manufacturing Director,4,Divorced,1,No,19,3,1,3,3,0.3,0.7,0.9,5,TG2
Travel_Rarely,Sales,10,3,Medical,4,Male,2,Sales Executive,1,Married,9,No,17,3,3,3,3,0.4,0.8,0,1.5,TG3
Travel_Rarely,Research & Development,10,3,Medical,2,Female,3,Research Scientist,2,Married,1,No,11,3,1,2,1,0.875,0.5,0.875,4,TG2
Travel_Frequently,Human Resources,1,5,Human Resources,1,Male,3,Human Resources,4,Married,4,Yes,11,3,3,3,3,0,0.5,0.142857143,2.8,TG2
Travel_Rarely,Sales,15,2,Medical,1,Male,1,Sales Executive,4,Divorced,6,Yes,14,3,4,2,2,0.285714286,0.285714286,0.285714286,1,TG1
Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Laboratory Technician,1,Single,3,Yes,14,3,2,3,1,0,0.2,0.3,2.5,TG1
Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,4,Manufacturing Director,3,Divorced,1,No,17,3,3,6,3,0,1,1,3.5,TG1
Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,2,Research Director,1,Divorced,5,No,15,3,3,3,3,0.052631579,0.578947368,0.578947368,3.166666667,TG3
Travel_Rarely,Research & Development,3,3,Life Sciences,4,Female,3,Research Scientist,2,Divorced,1,No,12,3,3,2,3,0.636363636,0.727272727,0.818181818,5.5,TG3
Travel_Rarely,Research & Development,6,1,Life Sciences,3,Female,2,Healthcare Representative,3,Married,2,Yes,19,3,2,3,3,0.066666667,0.366666667,0.4,10,TG3
Travel_Rarely,Research & Development,22,5,Medical,2,Female,3,Manager,3,Married,3,No,25,4,3,6,3,0.111111111,0.222222222,0.194444444,9,TG2
Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,Research Director,3,Married,1,No,24,4,1,3,3,0.428571429,0.714285714,0.785714286,7,TG3
Travel_Frequently,Sales,12,4,Other,4,Male,3,Sales Executive,4,Single,3,Yes,24,4,1,2,4,0.461538462,0.692307692,0.538461538,3.25,TG3
Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,3,Research Scientist,4,Married,7,No,15,3,4,4,4,0.105263158,0.578947368,0.473684211,2.375,TG3
Travel_Rarely,Sales,5,3,Medical,1,Male,2,Sales Executive,2,Divorced,1,Yes,13,3,2,3,2,0,0,0.9,5,TG2
Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,Research Scientist,2,Divorced,0,No,13,3,3,4,2,0.1,0.5,0.6,10,TG2
Travel_Rarely,Sales,5,4,Life Sciences,1,Female,3,Sales Executive,4,Married,1,No,11,3,1,2,3,0,0,0.2,5,TG2
Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,Manager,3,Single,4,No,14,3,1,2,3,0,0.304347826,0,4.6,TG2
Travel_Rarely,Research & Development,8,1,Medical,4,Male,2,Laboratory Technician,3,Single,1,Yes,11,3,1,2,3,0.2,0.8,0.4,2.5,TG1
Travel_Frequently,Sales,7,2,Medical,4,Female,3,Sales Representative,3,Married,2,Yes,11,3,3,3,3,0.368421053,0.368421053,0.368421053,6.333333333,TG2
Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,Laboratory Technician,2,Single,1,No,12,3,1,2,3,0,0,0,0.5,TG1
Non-Travel,Research & Development,7,3,Medical,4,Male,3,Laboratory Technician,4,Single,1,No,20,4,3,5,3,0.714285714,1,1,3.5,TG1
Travel_Rarely,Research & Development,5,2,Medical,2,Male,2,Laboratory Technician,4,Married,1,No,14,3,3,3,4,0.266666667,0.666666667,0.866666667,7.5,TG3
Travel_Rarely,Research & Development,21,3,Medical,2,Male,4,Laboratory Technician,2,Married,1,No,18,3,4,6,3,0.142857143,0.785714286,0.928571429,7,TG3
Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,2,Research Scientist,4,Married,1,No,12,3,2,3,3,0.8,0.9,0.7,5,TG2
Travel_Rarely,Sales,7,3,Life Sciences,3,Male,3,Sales Representative,4,Divorced,1,Yes,21,4,2,2,3,0,0.666666667,0.666666667,1.5,TG1
Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,4,Healthcare Representative,4,Married,1,Yes,19,3,2,2,3,0.666666667,0.777777778,0.777777778,4.5,TG2
Travel_Rarely,Sales,2,3,Medical,4,Male,3,Sales Executive,4,Married,1,Yes,17,3,1,3,3,0.8,0.9,0.8,5,TG2
Travel_Rarely,Sales,6,3,Marketing,4,Male,3,Sales Executive,3,Single,1,No,12,3,2,3,3,0.8,0.8,0.7,5,TG2
Travel_Rarely,Sales,2,4,Life Sciences,3,Female,3,Sales Representative,4,Single,3,No,15,3,3,2,2,0.352941176,0.411764706,0.411764706,4.25,TG3
Non-Travel,Research & Development,1,1,Life Sciences,3,Male,2,Healthcare Representative,3,Married,3,No,23,4,4,3,2,0.56,0.6,0.16,6.25,TG3
Travel_Rarely,Human Resources,22,1,Human Resources,4,Male,1,Human Resources,3,Married,1,No,11,3,3,2,3,0,0,0,0.5,TG1
Travel_Frequently,Sales,9,3,Life Sciences,3,Male,1,Sales Executive,3,Married,7,No,11,3,3,3,1,0.56,0.2,0.4,3.125,TG3
Travel_Rarely,Research & Development,28,2,Technical Degree,4,Female,2,Research Director,2,Single,1,No,11,3,3,2,3,0.380952381,0.285714286,0.285714286,10.5,TG3
Travel_Rarely,Research & Development,13,4,Life Sciences,3,Male,3,Healthcare Representative,2,Single,6,No,14,3,4,3,3,0,0.368421053,0.473684211,2.714285714,TG2
Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,3,Manufacturing Director,3,Married,2,No,16,3,2,3,3,0,0.411764706,0.411764706,5.666666667,TG1
Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,3,Research Scientist,4,Married,1,No,12,3,2,2,2,0,0,0.8,5,TG2
Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,Sales Executive,4,Divorced,4,Yes,12,3,2,5,2,0,0.461538462,0.230769231,2.6,TG2
Travel_Rarely,Sales,13,5,Marketing,2,Male,2,Sales Executive,1,Divorced,5,Yes,13,3,2,3,3,0.125,0.125,0.125,2.666666667,TG1
Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,Sales Executive,2,Single,6,No,15,3,2,2,3,0,0,0,1.428571429,TG1
Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,Laboratory Technician,4,Married,1,Yes,15,3,4,2,3,0.555555556,0.888888889,0.888888889,4.5,TG2
Travel_Rarely,Sales,7,4,Medical,2,Male,3,Manager,2,Single,1,No,14,3,2,3,2,0.571428571,0.380952381,0.380952381,10.5,TG3
Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,2,Research Scientist,1,Single,0,No,16,3,4,2,3,0,0.7,0.7,10,TG2
Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,2,Human Resources,4,Divorced,6,No,11,3,3,0,2,0.166666667,0.333333333,0.333333333,0.857142857,TG1
Travel_Rarely,Sales,9,3,Marketing,2,Female,1,Sales Representative,2,Single,1,No,13,3,3,3,3,1,1,1,1,TG1
Travel_Rarely,Sales,15,2,Marketing,3,Male,2,Sales Executive,1,Divorced,2,No,11,3,1,2,3,0.083333333,0.583333333,0.583333333,4,TG1
Non-Travel,Sales,2,3,Marketing,4,Female,3,Sales Executive,2,Single,8,No,15,3,4,2,2,0.076923077,0.538461538,0.538461538,1.444444444,TG3
Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,Sales Executive,1,Single,2,Yes,20,4,3,2,2,0,0,0,3.666666667,TG1
Travel_Rarely,Sales,16,4,Marketing,1,Male,3,Sales Executive,3,Married,2,No,13,3,1,2,3,0,0,0,3.333333333,TG1
Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,4,Healthcare Representative,3,Married,3,No,16,3,3,3,3,0.1,0,0.7,2.5,TG1
Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,Research Scientist,2,Single,2,No,14,3,2,3,3,0,0.583333333,0.583333333,4,TG1
Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,2,Research Scientist,3,Married,9,Yes,16,3,4,4,3,0,0,0,0.6,TG1
Non-Travel,Research & Development,4,3,Technical Degree,4,Male,3,Research Scientist,2,Divorced,5,No,15,3,4,2,2,0.090909091,0.727272727,0.636363636,1.833333333,TG2
Non-Travel,Sales,10,3,Life Sciences,4,Male,3,Sales Executive,3,Divorced,1,Yes,14,3,3,3,3,0,0.933333333,0.466666667,7.5,TG3
Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,3,Human Resources,4,Single,0,No,13,3,2,5,3,0.1,0.7,0.8,10,TG2
Travel_Rarely,Sales,7,1,Marketing,2,Male,3,Sales Representative,2,Single,1,No,13,3,2,3,3,1,0,0,0.5,TG1
Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,Laboratory Technician,1,Married,1,Yes,17,3,3,6,3,0,0,0,0.5,TG1
Travel_Rarely,Sales,29,4,Marketing,1,Female,2,Sales Executive,4,Married,1,No,14,3,1,3,3,0.384615385,0.538461538,0.538461538,6.5,TG3
Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,Healthcare Representative,1,Married,7,Yes,13,3,4,1,3,0.333333333,0.533333333,0.466666667,1.875,TG3
Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,Research Scientist,2,Divorced,1,Yes,12,3,3,2,2,0.333333333,0.5,0.5,3,TG1
Travel_Rarely,Human Resources,8,2,Other,3,Male,3,Human Resources,2,Divorced,2,No,13,3,3,4,2,0.210526316,0,0.368421053,6.333333333,TG2
Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,Sales Executive,4,Single,1,Yes,18,3,4,2,3,0.7,0.7,0.7,5,TG2
Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,Research Scientist,1,Married,6,No,19,3,2,1,3,0.5,0.571428571,0.428571429,2,TG2
Non-Travel,Research & Development,2,2,Medical,2,Male,3,Manufacturing Director,4,Divorced,2,No,14,3,3,6,3,0.066666667,0.466666667,0.466666667,5,TG1
Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,Human Resources,2,Divorced,5,No,13,3,4,3,3,0.230769231,0.769230769,0.615384615,2.166666667,TG3
Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,Laboratory Technician,1,Married,4,No,17,3,3,3,2,0,0.090909091,0.636363636,2.2,TG1
Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,Manufacturing Director,1,Single,1,No,15,3,2,4,1,0,0.3,0.8,5,TG2
Travel_Rarely,Sales,4,1,Marketing,3,Female,3,Sales Executive,3,Divorced,0,Yes,13,3,4,3,4,0.565217391,0.608695652,0.217391304,23,TG3
Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,Manufacturing Director,3,Single,9,No,14,3,2,3,3,0,0.777777778,0.222222222,0.9,TG1
Travel_Rarely,Human Resources,20,2,Medical,4,Female,3,Human Resources,2,Married,0,Yes,11,3,3,3,3,0.166666667,0.166666667,0.666666667,6,TG1
Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,Healthcare Representative,2,Married,4,No,22,4,4,2,4,0.230769231,0.538461538,0.538461538,2.6,TG2
Travel_Rarely,Sales,8,2,Technical Degree,2,Male,4,Sales Executive,3,Married,1,No,21,4,3,5,3,0.4,0.8,0.8,5,TG2
Non-Travel,Sales,2,3,Medical,2,Male,3,Manager,2,Divorced,4,No,22,4,4,0,2,0.378378378,0.243243243,0.378378378,7.4,TG3
